,State,Year,Quater,Transacion_type,Transacion_count,Transacion_amount
913,kerala,2019,4,ernakulam,3714876,6519567750.700623
914,kerala,2019,4,thiruvananthapuram,1653618,2665386104.807865
915,kerala,2019,4,thrissur,1136317,2093913336.2620661
916,kerala,2019,4,kozhikode,1048192,1646744139.5471349
917,kerala,2019,4,malappuram,888327,1440292240.0345955
918,kerala,2019,4,kollam,625681,942036912.2773268
919,kerala,2019,4,kottayam,621352,1132028895.1782436
920,kerala,2019,4,kannur,616688,1017939385.5907226
921,kerala,2019,4,palakkad,607193,1069460193.0190685
922,kerala,2019,4,alappuzha,581762,859960789.4064287
923,kerala,2020,4,ernakulam,8950159,14375193240.80718
924,kerala,2020,4,kozhikode,3436777,5728144598.801697
925,kerala,2020,4,thiruvananthapuram,3376010,5574649734.488936
926,kerala,2020,4,malappuram,2988328,5198015036.320328
927,kerala,2020,4,thrissur,2628494,5026840469.302741
928,kerala,2020,4,kannur,1966681,3368866047.27071
929,kerala,2020,4,kollam,1917078,3346551214.334015
930,kerala,2020,4,palakkad,1675633,3102276857.5431166
931,kerala,2020,4,alappuzha,1562242,2495781952.4534736
932,kerala,2020,4,kottayam,1486474,2688432124.5928073
933,kerala,2021,4,ernakulam,25306923,32778937436.49068
934,kerala,2021,4,malappuram,8689226,12215744694.721281
935,kerala,2021,4,kozhikode,8306264,12437421004.466856
936,kerala,2021,4,thiruvananthapuram,6802679,10882144450.411564
937,kerala,2021,4,thrissur,6471411,10748756930.39449
938,kerala,2021,4,kannur,4171542,6945109953.226888
939,kerala,2021,4,kollam,4107417,7277474405.384279
940,kerala,2021,4,palakkad,3813936,6473706354.941971
941,kerala,2021,4,kottayam,3504049,5843770525.961052
942,kerala,2021,4,alappuzha,3177335,5086522403.521093
943,kerala,2022,4,ernakulam,39069167,44933855503.73201
944,kerala,2022,4,thrissur,12802574,16539944197.055008
945,kerala,2022,4,malappuram,12667960,16133583076.643559
946,kerala,2022,4,thiruvananthapuram,12176949,16386992625.195726
947,kerala,2022,4,kozhikode,11205522,14187898844.87042
948,kerala,2022,4,kollam,7022669,10513248742.581398
949,kerala,2022,4,palakkad,6558445,9566627508.647114
950,kerala,2022,4,kottayam,6551967,9198738854.992409
951,kerala,2022,4,kannur,6407573,9291348716.042475
952,kerala,2022,4,alappuzha,6094707,8414450111.973735
953,kerala,2023,4,ernakulam,36070124,39986849494.0
954,kerala,2023,4,kozhikode,20504589,24296060817.0
955,kerala,2023,4,thiruvananthapuram,19316004,23933572611.0
956,kerala,2023,4,malappuram,18960936,22474464502.0
957,kerala,2023,4,kannur,12846603,16549576658.0
958,kerala,2023,4,thrissur,11972689,15550151220.0
959,kerala,2023,4,kollam,10773692,15002316553.0
960,kerala,2023,4,palakkad,10060701,13846379777.0
961,kerala,2023,4,alappuzha,8822498,11778023076.0
962,kerala,2023,4,kottayam,8168997,10919608733.0
963,kerala,2024,4,ernakulam,45874753,48534710418.0
964,kerala,2024,4,kozhikode,26025750,29189422910.0
965,kerala,2024,4,malappuram,25712411,28589350170.0
966,kerala,2024,4,thiruvananthapuram,23995430,28328103009.0
967,kerala,2024,4,kannur,17321102,20933205734.0
968,kerala,2024,4,thrissur,15740505,18900725715.0
969,kerala,2024,4,kollam,13733913,17906948980.0
970,kerala,2024,4,palakkad,13227558,16662299709.0
971,kerala,2024,4,alappuzha,11330780,13896923866.0
972,kerala,2024,4,kottayam,10855246,13348949657.0
973,ladakh,2018,4,leh ladakh,26838,103879000.36170287
974,ladakh,2018,4,kargil,8373,31643842.130934663
975,ladakh,2019,4,leh ladakh,79404,302589608.5910406
976,ladakh,2019,4,kargil,5302,22099751.43707087
977,ladakh,2020,4,leh ladakh,252454,869280793.9100087
978,ladakh,2020,4,kargil,79680,242682676.5979519
979,ladakh,2021,4,leh ladakh,495230,1736886845.1005516
980,ladakh,2021,4,kargil,134957,416648293.6797176
981,ladakh,2022,4,leh ladakh,850164,2346066905.1393
982,ladakh,2022,4,kargil,233208,548410667.5396476
983,ladakh,2023,4,leh ladakh,2444425,5711111463.0
984,ladakh,2023,4,kargil,705793,1231875482.0
985,ladakh,2024,4,leh ladakh,4291607,8830257409.0
986,ladakh,2024,4,kargil,1419677,2024160245.0
987,lakshadweep,2018,4,lakshadweep,1642,4463213.698222831
988,lakshadweep,2019,4,lakshadweep,3765,11269913.40492385
989,lakshadweep,2020,4,lakshadweep,11650,30111317.917080387
990,lakshadweep,2021,4,lakshadweep,15470,50998185.528381005
991,lakshadweep,2022,4,lakshadweep,17147,54813873.614936255
992,lakshadweep,2023,4,lakshadweep,63479,119831383.0
993,lakshadweep,2024,4,lakshadweep,197777,247756681.0
994,madhya-pradesh,2018,4,bhopal,4226983,6249310700.95542
995,madhya-pradesh,2018,4,indore,2826520,5075021922.79704
996,madhya-pradesh,2018,4,gwalior,894712,1644666010.3465357
997,madhya-pradesh,2018,4,jabalpur,866243,1360238729.0313094
998,madhya-pradesh,2018,4,sehore,783146,1051788224.0566217
999,madhya-pradesh,2018,4,rewa,588836,933681137.7141752
1000,madhya-pradesh,2018,4,ujjain,585638,981666410.735889
1001,madhya-pradesh,2018,4,sagar,573261,742271402.2191862
1002,madhya-pradesh,2018,4,dhar,536104,820460181.5187452
1003,madhya-pradesh,2018,4,dewas,501654,821092172.381887
1004,madhya-pradesh,2019,4,bhopal,18062429,24303685079.877422
1005,madhya-pradesh,2019,4,indore,15879423,23175261773.68209
1006,madhya-pradesh,2019,4,jabalpur,2901762,4636477563.561832
1007,madhya-pradesh,2019,4,gwalior,2509157,4050254390.723213
1008,madhya-pradesh,2019,4,ujjain,1649254,2534823488.3187428
1009,madhya-pradesh,2019,4,sehore,1629869,2294177801.2437177
1010,madhya-pradesh,2019,4,dewas,1251392,2061011651.7828116
1011,madhya-pradesh,2019,4,sagar,1218814,1853137602.0859163
1012,madhya-pradesh,2019,4,dhar,1194971,1868318600.635218
1013,madhya-pradesh,2019,4,rewa,1160674,2078184265.1862037
1014,madhya-pradesh,2020,4,bhopal,38492334,67905952477.88091
1015,madhya-pradesh,2020,4,indore,25715586,42359214660.836296
1016,madhya-pradesh,2020,4,gwalior,6115831,12129267094.949297
1017,madhya-pradesh,2020,4,jabalpur,5245511,9769636688.245636
1018,madhya-pradesh,2020,4,ujjain,4280284,7849328204.967745
1019,madhya-pradesh,2020,4,dhar,3833814,6450900581.257767
1020,madhya-pradesh,2020,4,dewas,3659099,6453013619.067839
1021,madhya-pradesh,2020,4,sehore,3633263,6071266571.198605
1022,madhya-pradesh,2020,4,chhindwara,3170211,5890642613.695305
1023,madhya-pradesh,2020,4,rewa,3045335,6440539078.097477
1024,madhya-pradesh,2021,4,bhopal,134176541,190196223229.17584
1025,madhya-pradesh,2021,4,indore,73486993,107685836352.74806
1026,madhya-pradesh,2021,4,gwalior,13721879,25012279408.26774
1027,madhya-pradesh,2021,4,jabalpur,12476449,20920967750.048428
1028,madhya-pradesh,2021,4,ujjain,9436286,16998154949.070953
1029,madhya-pradesh,2021,4,dhar,8770665,14454487270.115353
1030,madhya-pradesh,2021,4,dewas,7659615,13007477185.675833
1031,madhya-pradesh,2021,4,sehore,6733399,10809509304.10481
1032,madhya-pradesh,2021,4,chhindwara,6522234,11185696130.666462
1033,madhya-pradesh,2021,4,rewa,6195961,12315058116.409243
1034,madhya-pradesh,2022,4,chhindwara,245710341,350638062974.8574
1035,madhya-pradesh,2022,4,bhopal,190199488,243653886996.01984
1036,madhya-pradesh,2022,4,indore,158576063,210881632372.97565
1037,madhya-pradesh,2022,4,gwalior,21340912,35102831658.15674
1038,madhya-pradesh,2022,4,jabalpur,17383664,26637455898.079086
1039,madhya-pradesh,2022,4,ujjain,16707523,27113247453.133526
1040,madhya-pradesh,2022,4,dhar,13287245,20206456864.59485
1041,madhya-pradesh,2022,4,dewas,11710945,18499556126.900196
1042,madhya-pradesh,2022,4,shahdol,10700938,14780956554.066238
1043,madhya-pradesh,2022,4,rewa,9898698,16813110581.034153
1044,madhya-pradesh,2023,4,indore,180579604,204276477732.0
1045,madhya-pradesh,2023,4,bhopal,127657803,132925621031.0
1046,madhya-pradesh,2023,4,gwalior,48475464,70108499240.0
1047,madhya-pradesh,2023,4,ujjain,41093050,56822072950.0
1048,madhya-pradesh,2023,4,jabalpur,37295490,49586354718.0
1049,madhya-pradesh,2023,4,dhar,36012965,45454635729.0
1050,madhya-pradesh,2023,4,dewas,29474893,39878804713.0
1051,madhya-pradesh,2023,4,rewa,25290262,34947670788.0
1052,madhya-pradesh,2023,4,chhindwara,24998840,33082912950.0
1053,madhya-pradesh,2023,4,sehore,24223065,32031905607.0
1054,madhya-pradesh,2024,4,indore,264106034,277132973152.0
1055,madhya-pradesh,2024,4,bhopal,181813783,177880002911.0
1056,madhya-pradesh,2024,4,gwalior,75073080,97855427150.0
1057,madhya-pradesh,2024,4,ujjain,63706895,79761357653.0
1058,madhya-pradesh,2024,4,jabalpur,56893941,69441494576.0
1059,madhya-pradesh,2024,4,dhar,56512770,64763276403.0
1060,madhya-pradesh,2024,4,dewas,44048021,55096226836.0
1061,madhya-pradesh,2024,4,sagar,36221385,45706179202.0
1062,madhya-pradesh,2024,4,sehore,35837020,43685851362.0
1063,madhya-pradesh,2024,4,rewa,33892671,41093208706.0
1064,maharashtra,2018,4,pune,11075153,18048884123.019886
1065,maharashtra,2018,4,mumbai,6060284,11506143747.453331
1066,maharashtra,2018,4,mumbai suburban,4635750,8268990734.490216
1067,maharashtra,2018,4,thane,4198385,7592415202.1234455
1068,maharashtra,2018,4,nagpur,1884842,3079870457.7353897
1069,maharashtra,2018,4,nashik,1881354,3510737505.1936135
1070,maharashtra,2018,4,aurangabad,1685901,2758523355.9782867
1071,maharashtra,2018,4,solapur,1266285,2368140884.7300243
1072,maharashtra,2018,4,ahmednagar,1226980,2363347728.365555
1073,maharashtra,2018,4,palghar,1088141,1842460037.4482036
1074,maharashtra,2019,4,pune,91666565,103270644868.1607
1075,maharashtra,2019,4,mumbai,14329105,29174555412.502365
1076,maharashtra,2019,4,thane,13830713,20280076921.035427
1077,maharashtra,2019,4,mumbai suburban,12837253,20156220719.157547
1078,maharashtra,2019,4,nashik,10054198,12613474576.88743
1079,maharashtra,2019,4,nagpur,8223885,10735621488.951063
1080,maharashtra,2019,4,aurangabad,8161133,10014948231.036003
1081,maharashtra,2019,4,ahmednagar,4236391,7088367322.635469
1082,maharashtra,2019,4,solapur,3759589,6462184396.413737
1083,maharashtra,2019,4,raigad,3562595,5355626917.650449
1084,maharashtra,2020,4,pune,142350762,182511549425.14313
1085,maharashtra,2020,4,mumbai suburban,31947471,52567087497.07483
1086,maharashtra,2020,4,thane,30073494,43911916102.08778
1087,maharashtra,2020,4,nashik,25886584,38876096829.7729
1088,maharashtra,2020,4,aurangabad,19001745,27681773653.44072
1089,maharashtra,2020,4,nagpur,17881031,27734234062.40806
1090,maharashtra,2020,4,ahmednagar,13929256,25560818870.682503
1091,maharashtra,2020,4,solapur,12746918,24047679847.907963
1092,maharashtra,2020,4,raigad,9634903,13939207766.945723
1093,maharashtra,2020,4,palghar,8070045,11789420098.043339
1094,maharashtra,2021,4,pune,371337618,454584743765.05554
1095,maharashtra,2021,4,mumbai suburban,92733033,134616103622.6073
1096,maharashtra,2021,4,thane,58731186,82756618879.3905
1097,maharashtra,2021,4,washim,58312102,108918964843.63313
1098,maharashtra,2021,4,nashik,50753398,77325087055.88705
1099,maharashtra,2021,4,aurangabad,42089766,58225600205.240555
1100,maharashtra,2021,4,nagpur,37294016,55504861303.13818
1101,maharashtra,2021,4,ahmednagar,30809337,53652623922.42543
1102,maharashtra,2021,4,solapur,29893044,53557566277.62863
1103,maharashtra,2021,4,raigad,19999796,27241010089.090332
1104,maharashtra,2022,4,pune,544687754,590334491443.0928
1105,maharashtra,2022,4,mumbai suburban,248827345,310278216439.5166
1106,maharashtra,2022,4,thane,96634264,120463884034.54527
1107,maharashtra,2022,4,nashik,95624463,138499252102.65778
1108,maharashtra,2022,4,nagpur,82944788,116240666679.72601
1109,maharashtra,2022,4,mumbai,75229421,102451767492.82622
1110,maharashtra,2022,4,aurangabad,67307091,90151467648.5776
1111,maharashtra,2022,4,ahmednagar,50187075,84188481406.43468
1112,maharashtra,2022,4,solapur,49452868,83291615226.59082
1113,maharashtra,2022,4,raigad,32354836,40318975044.959946
1114,maharashtra,2023,4,pune,673819127,639679187750.0
1115,maharashtra,2023,4,thane,192539402,209015388352.0
1116,maharashtra,2023,4,nashik,164191962,220053696049.0
1117,maharashtra,2023,4,mumbai suburban,161597277,173236147615.0
1118,maharashtra,2023,4,aurangabad,134713801,160937462757.0
1119,maharashtra,2023,4,nagpur,121596100,153904001716.0
1120,maharashtra,2023,4,solapur,113841137,169065426325.0
1121,maharashtra,2023,4,ahmednagar,111100461,170720443844.0
1122,maharashtra,2023,4,raigad,68647056,73428232667.0
1123,maharashtra,2023,4,mumbai,64843921,77317355777.0
1124,maharashtra,2024,4,pune,900035103,817012243191.0
1125,maharashtra,2024,4,thane,260133540,262082431087.0
1126,maharashtra,2024,4,nashik,228252514,293636232748.0
1127,maharashtra,2024,4,mumbai suburban,216881525,214957646828.0
1128,maharashtra,2024,4,chhatrapati sambhaji nagar,191942144,217245607999.0
1129,maharashtra,2024,4,nagpur,171355260,205480045288.0
1130,maharashtra,2024,4,solapur,164430995,226537809406.0
1131,maharashtra,2024,4,ahmednagar,161588684,230367459302.0
1132,maharashtra,2024,4,raigad,95383875,95150422240.0
1133,maharashtra,2024,4,mumbai,87657979,95067595052.0
1134,manipur,2018,4,imphal west,71845,181598328.1568606
1135,manipur,2018,4,imphal east,54610,129176222.41262636
1136,manipur,2018,4,thoubal,24817,52899731.29086943
1137,manipur,2018,4,bishnupur,19048,37263259.12396773
1138,manipur,2018,4,churachandpur,14801,54503246.75234864
1139,manipur,2018,4,kangpokpi,13325,42081524.606101125
1140,manipur,2018,4,kakching,6508,13429124.00454451
1141,manipur,2018,4,jiribam,5444,13414981.155959103
1142,manipur,2018,4,tengnoupal,5426,22155446.62844094
1143,manipur,2018,4,tamenglong,4866,13057576.00717781
1144,manipur,2019,4,imphal west,150073,445926296.05285025
1145,manipur,2019,4,imphal east,96589,249197379.85855156
1146,manipur,2019,4,thoubal,32971,73727196.96627039
1147,manipur,2019,4,bishnupur,31835,72704593.78015086
1148,manipur,2019,4,kangpokpi,28686,74931231.19366804
1149,manipur,2019,4,churachandpur,26420,76031748.45585428
1150,manipur,2019,4,kakching,12984,31541265.82204684
1151,manipur,2019,4,ukhrul,12148,33065935.196690496
1152,manipur,2019,4,tamenglong,11954,27326669.899029642
1153,manipur,2019,4,chandel,11650,30393939.87145141
1154,manipur,2020,4,imphal west,894877,3447479864.9516916
1155,manipur,2020,4,imphal east,179438,524041651.0001225
1156,manipur,2020,4,bishnupur,95869,267444206.3886955
1157,manipur,2020,4,thoubal,87208,249311101.38298762
1158,manipur,2020,4,kangpokpi,74472,216458503.28856832
1159,manipur,2020,4,churachandpur,71693,243354880.5430908
1160,manipur,2020,4,kakching,37180,96767393.90324815
1161,manipur,2020,4,ukhrul,32947,91688189.17603046
1162,manipur,2020,4,chandel,31540,90473275.49273106
1163,manipur,2020,4,tamenglong,27674,77956516.78360562
1164,manipur,2021,4,imphal west,3649688,9254105829.377777
1165,manipur,2021,4,imphal east,268205,853764884.9988655
1166,manipur,2021,4,thoubal,130316,393043161.28167
1167,manipur,2021,4,churachandpur,121140,446895232.6851511
1168,manipur,2021,4,bishnupur,113386,369885898.8351996
1169,manipur,2021,4,kangpokpi,107329,318563859.8204656
1170,manipur,2021,4,kakching,43224,130159064.31913412
1171,manipur,2021,4,tengnoupal,40383,154956864.23616886
1172,manipur,2021,4,tamenglong,40279,140792582.93230078
1173,manipur,2021,4,chandel,39891,131651667.09783676
1174,manipur,2022,4,imphal west,4737839,11004726597.698875
1175,manipur,2022,4,imphal east,417476,1124061241.8453987
1176,manipur,2022,4,thoubal,252156,642341521.1672155
1177,manipur,2022,4,kakching,205827,477287512.84893876
1178,manipur,2022,4,kangpokpi,195796,499527018.9345387
1179,manipur,2022,4,churachandpur,139622,418292018.1391273
1180,manipur,2022,4,bishnupur,134155,398215642.6664851
1181,manipur,2022,4,senapati,63745,180730794.84235084
1182,manipur,2022,4,tamenglong,51040,160602196.99791262
1183,manipur,2022,4,tengnoupal,49553,175755833.19199604
1184,manipur,2023,4,imphal west,645798,2110859186.0
1185,manipur,2023,4,imphal east,466350,1424311158.0
1186,manipur,2023,4,thoubal,193084,587381961.0
1187,manipur,2023,4,bishnupur,158304,517891073.0
1188,manipur,2023,4,kangpokpi,143024,482630626.0
1189,manipur,2023,4,churachandpur,123502,463823678.0
1190,manipur,2023,4,jiribam,79450,216717452.0
1191,manipur,2023,4,senapati,55235,143200212.0
1192,manipur,2023,4,tamenglong,53369,169026544.0
1193,manipur,2023,4,ukhrul,48581,176550849.0
1194,manipur,2024,4,imphal west,1625296,3463477932.0
1195,manipur,2024,4,imphal east,966637,1956254749.0
1196,manipur,2024,4,thoubal,688052,1349542020.0
1197,manipur,2024,4,bishnupur,515683,990434498.0
1198,manipur,2024,4,churachandpur,354635,828380422.0
1199,manipur,2024,4,kangpokpi,287443,671753012.0
1200,manipur,2024,4,jiribam,265628,470621340.0
1201,manipur,2024,4,senapati,239325,499464295.0
1202,manipur,2024,4,kakching,184973,391001965.0
1203,manipur,2024,4,ukhrul,160974,397290639.0
1204,meghalaya,2018,4,east khasi hills,70386,167808906.77955163
1205,meghalaya,2018,4,west garo hills,29000,52674487.37349704
1206,meghalaya,2018,4,east jaintia hills,20614,37885027.674247645
1207,meghalaya,2018,4,ribhoi,18294,42066652.87282289
1208,meghalaya,2018,4,west jaintia hills,4693,7562803.76113517
1209,meghalaya,2018,4,north garo hills,4011,4590211.2600644585
1210,meghalaya,2018,4,south west garo hills,3950,4531236.407859931
1211,meghalaya,2018,4,south garo hills,3037,6001319.09688588
1212,meghalaya,2018,4,west khasi hills,2821,5962239.029920495
1213,meghalaya,2018,4,east garo hills,2808,5832920.483690145
1214,meghalaya,2019,4,east khasi hills,189936,413649820.0310261
1215,meghalaya,2019,4,west garo hills,51137,104063298.1853754
1216,meghalaya,2019,4,ribhoi,42953,90622918.2855494
1217,meghalaya,2019,4,east jaintia hills,31575,61615652.49744396
1218,meghalaya,2019,4,west jaintia hills,11750,16126169.373071242
1219,meghalaya,2019,4,north garo hills,8449,11018090.113242699
1220,meghalaya,2019,4,east garo hills,7811,11523924.1048165
1221,meghalaya,2019,4,south west garo hills,7301,11722163.47943544
1222,meghalaya,2019,4,south garo hills,7020,9901296.404344358
1223,meghalaya,2019,4,west khasi hills,5296,8007467.1825601505
1224,meghalaya,2020,4,east khasi hills,298622,777719090.1611657
1225,meghalaya,2020,4,west garo hills,149536,362364387.96744514
1226,meghalaya,2020,4,ribhoi,90879,223682008.03015277
1227,meghalaya,2020,4,east jaintia hills,65059,162952261.01543325
1228,meghalaya,2020,4,west jaintia hills,32267,55102701.174963415
1229,meghalaya,2020,4,south west garo hills,24078,49584665.87626746
1230,meghalaya,2020,4,east garo hills,23262,41847990.16447668
1231,meghalaya,2020,4,south garo hills,22487,34586748.626706876
1232,meghalaya,2020,4,north garo hills,22048,36801863.778283074
1233,meghalaya,2020,4,west khasi hills,18440,41431802.48173465
1234,meghalaya,2021,4,east khasi hills,602012,1647841435.7937279
1235,meghalaya,2021,4,west garo hills,261543,746098768.1324025
1236,meghalaya,2021,4,ribhoi,210094,495239611.1245396
1237,meghalaya,2021,4,east jaintia hills,140522,371541323.51234245
1238,meghalaya,2021,4,west jaintia hills,43460,98276171.06270258
1239,meghalaya,2021,4,north garo hills,38565,88113799.75521982
1240,meghalaya,2021,4,east garo hills,37744,79675265.12123142
1241,meghalaya,2021,4,south west garo hills,35153,76249072.06112294
1242,meghalaya,2021,4,west khasi hills,29960,108595108.91303806
1243,meghalaya,2021,4,south garo hills,28989,89662812.04398018
1244,meghalaya,2022,4,east khasi hills,2285868,4886013367.030625
1245,meghalaya,2022,4,west garo hills,612945,1565478827.2720149
1246,meghalaya,2022,4,ribhoi,416100,855262410.3336375
1247,meghalaya,2022,4,east jaintia hills,252554,698736182.2686267
1248,meghalaya,2022,4,west jaintia hills,81501,229129661.89603108
1249,meghalaya,2022,4,east garo hills,59445,143293321.81485856
1250,meghalaya,2022,4,south west garo hills,59231,150334364.85984024
1251,meghalaya,2022,4,north garo hills,59149,130072498.39208946
1252,meghalaya,2022,4,south garo hills,47478,134393051.37739396
1253,meghalaya,2022,4,west khasi hills,41404,141954215.09290665
1254,meghalaya,2023,4,west garo hills,2128194,4034159325.0
1255,meghalaya,2023,4,east khasi hills,2091395,3902770749.0
1256,meghalaya,2023,4,ribhoi,1138756,1838712964.0
1257,meghalaya,2023,4,east jaintia hills,866490,1891314074.0
1258,meghalaya,2023,4,south west garo hills,209090,424184452.0
1259,meghalaya,2023,4,east garo hills,187702,361438823.0
1260,meghalaya,2023,4,north garo hills,184749,339349015.0
1261,meghalaya,2023,4,west jaintia hills,177331,417636909.0
1262,meghalaya,2023,4,south garo hills,144242,307030739.0
1263,meghalaya,2023,4,west khasi hills,93642,217082323.0
1264,meghalaya,2024,4,west garo hills,4143528,5152601208.0
1265,meghalaya,2024,4,east khasi hills,3878895,5645772842.0
1266,meghalaya,2024,4,ri bhoi,2181367,2701811047.0
1267,meghalaya,2024,4,east jaintia hills,1425531,2475396493.0
1268,meghalaya,2024,4,south west garo hills,610251,844266197.0
1269,meghalaya,2024,4,north garo hills,543797,586475145.0
1270,meghalaya,2024,4,east garo hills,487029,571641727.0
1271,meghalaya,2024,4,south garo hills,324902,504767900.0
1272,meghalaya,2024,4,west jaintia hills,279038,558020232.0
1273,meghalaya,2024,4,west khasi hills,160746,325886726.0
1274,mizoram,2018,4,aizawl,31828,114757156.94931005
1275,mizoram,2018,4,lunglei,6349,20867419.800037555
1276,mizoram,2018,4,kolasib,4701,13882638.975375151
1277,mizoram,2018,4,mamit,4168,12100776.511940831
1278,mizoram,2018,4,serchhip,2830,9311124.637936298
1279,mizoram,2018,4,lawngtlai,2341,5862745.984908307
1280,mizoram,2018,4,champhai,1726,6092672.776851988
1281,mizoram,2018,4,saiha,1299,7552316.893169427
1282,mizoram,2019,4,aizawl,68532,215337713.34849542
1283,mizoram,2019,4,lunglei,15344,42919898.6938625
1284,mizoram,2019,4,kolasib,11051,24470971.73397691
1285,mizoram,2019,4,mamit,8468,16925628.21634368
1286,mizoram,2019,4,lawngtlai,8069,22279514.789250825
1287,mizoram,2019,4,serchhip,5889,15064874.565576479
1288,mizoram,2019,4,champhai,4878,17885681.11019664
1289,mizoram,2019,4,saiha,3008,13805068.176785678
1290,mizoram,2020,4,aizawl,166039,532069401.32491755
1291,mizoram,2020,4,lunglei,41847,117007241.0363552
1292,mizoram,2020,4,lawngtlai,32803,102209937.65580331
1293,mizoram,2020,4,mamit,21383,48253980.828914225
1294,mizoram,2020,4,kolasib,21149,56473537.93676706
1295,mizoram,2020,4,champhai,15587,50140873.98671983
1296,mizoram,2020,4,serchhip,14804,39531569.17092189
1297,mizoram,2020,4,saiha,8995,40835573.753559604
1298,mizoram,2021,4,aizawl,317555,1021257676.3595349
1299,mizoram,2021,4,lunglei,62996,193267816.72749367
1300,mizoram,2021,4,lawngtlai,47572,152734951.83765793
1301,mizoram,2021,4,kolasib,37950,113743718.86428112
1302,mizoram,2021,4,mamit,28553,76910208.12744261
1303,mizoram,2021,4,champhai,25625,100501231.3416473
1304,mizoram,2021,4,serchhip,21092,58127189.330209725
1305,mizoram,2021,4,saiha,11986,54122948.934775494
1306,mizoram,2022,4,aizawl,360350,1054341698.8459929
1307,mizoram,2022,4,lunglei,99571,275164384.7691406
1308,mizoram,2022,4,lawngtlai,60120,176322495.4134693
1309,mizoram,2022,4,kolasib,55854,157046232.3046887
1310,mizoram,2022,4,mamit,39889,111490213.09424147
1311,mizoram,2022,4,champhai,33252,110073440.44820768
1312,mizoram,2022,4,serchhip,25172,71431982.54694104
1313,mizoram,2022,4,saiha,19566,82040637.84033793
1314,mizoram,2023,4,aizawl,780542,1736939028.0
1315,mizoram,2023,4,lunglei,163967,404021870.0
1316,mizoram,2023,4,kolasib,155636,366968476.0
1317,mizoram,2023,4,lawngtlai,129497,341405743.0
1318,mizoram,2023,4,mamit,94566,221318131.0
1319,mizoram,2023,4,champhai,67268,171711322.0
1320,mizoram,2023,4,serchhip,60241,146216988.0
1321,mizoram,2023,4,saiha,49011,152258725.0
1322,mizoram,2024,4,aizawl,1350823,2141964144.0
1323,mizoram,2024,4,kolasib,282243,468475911.0
1324,mizoram,2024,4,lawngtlai,276664,437705884.0
1325,mizoram,2024,4,lunglei,263302,473202756.0
1326,mizoram,2024,4,mamit,158152,275655302.0
1327,mizoram,2024,4,siaha,105027,191223101.0
1328,mizoram,2024,4,serchhip,95108,166070593.0
1329,mizoram,2024,4,saitual,60594,106773409.0
1330,mizoram,2024,4,champhai,59405,126311186.0
1331,mizoram,2024,4,hnahthial,27605,41064034.0
1332,nagaland,2018,4,dimapur,68046,202172094.6763664
1333,nagaland,2018,4,kohima,28604,84867917.08908929
1334,nagaland,2018,4,mokokchung,10673,21026422.57059867
1335,nagaland,2018,4,mon,7966,25315124.343433652
1336,nagaland,2018,4,tuensang,5518,14443409.698866293
1337,nagaland,2018,4,zunheboto,4966,12449027.885359714
1338,nagaland,2018,4,wokha,4959,8954846.535749527
1339,nagaland,2018,4,phek,3615,6547794.254166291
1340,nagaland,2018,4,peren,2071,6712394.6749083325
1341,nagaland,2018,4,kiphire,2008,3577703.453553167
1342,nagaland,2019,4,dimapur,142922,401874104.2973213
1343,nagaland,2019,4,kohima,58317,160227363.64728707
1344,nagaland,2019,4,mon,23615,52231884.395646855
1345,nagaland,2019,4,zunheboto,23374,73875655.63763416
1346,nagaland,2019,4,mokokchung,21048,44939725.57083222
1347,nagaland,2019,4,wokha,11505,21418632.85491927
1348,nagaland,2019,4,tuensang,11148,25427823.369834743
1349,nagaland,2019,4,phek,11054,24095426.02126249
1350,nagaland,2019,4,kiphire,5522,11787954.886359874
1351,nagaland,2019,4,peren,5148,10804065.561619181
1352,nagaland,2020,4,dimapur,422501,1549414048.2654052
1353,nagaland,2020,4,kohima,168861,528950655.29797715
1354,nagaland,2020,4,mon,51806,149055802.79705116
1355,nagaland,2020,4,mokokchung,48813,129158623.72713923
1356,nagaland,2020,4,wokha,33080,77215466.14300685
1357,nagaland,2020,4,tuensang,29583,92512403.56008916
1358,nagaland,2020,4,phek,28612,75169716.4752171
1359,nagaland,2020,4,zunheboto,23475,60794471.32764542
1360,nagaland,2020,4,peren,14947,37707510.796402484
1361,nagaland,2020,4,longleng,13202,34760738.476595946
1362,nagaland,2021,4,dimapur,886146,2741781159.7608576
1363,nagaland,2021,4,kohima,413753,1056357839.8615553
1364,nagaland,2021,4,mokokchung,64765,206715301.32699895
1365,nagaland,2021,4,mon,61436,235277660.25521597
1366,nagaland,2021,4,phek,44854,152644732.57078952
1367,nagaland,2021,4,wokha,42511,130830504.92018618
1368,nagaland,2021,4,tuensang,37106,148350887.52116236
1369,nagaland,2021,4,zunheboto,25944,81774057.90065698
1370,nagaland,2021,4,peren,22569,71109896.99941692
1371,nagaland,2021,4,longleng,16341,59818503.44606339
1372,nagaland,2022,4,dimapur,1632985,4411217834.641218
1373,nagaland,2022,4,kohima,396318,1086767701.7674205
1374,nagaland,2022,4,wokha,111374,296499670.55821544
1375,nagaland,2022,4,mokokchung,79409,280130670.3719771
1376,nagaland,2022,4,mon,76894,266072328.12832496
1377,nagaland,2022,4,tuensang,44176,177953210.26442176
1378,nagaland,2022,4,phek,43589,150669221.64689878
1379,nagaland,2022,4,zunheboto,29697,102825390.6874178
